Sentence #	Word	Pos	Tag
Sentence 514	perdido	VLadj	O
Sentence 514	.	FS	O

Sentence 515	Irregularidades	NC	O
Sentence 515	en	PREP	O
Sentence 515	ambos	QU	O
Sentence 515	lados	NC	O
Sentence 515	Votos	ADJ	O
Sentence 515	en	PREP	O
Sentence 515	los	ART	O
Sentence 515	que	CQUE	O
Sentence 515	el	ART	O
Sentence 515	ciudadano	NC	O
Sentence 515	escribió	VLfin	O
Sentence 515	Armando	NP	S-PER
Sentence 515	,	CM	O
Sentence 515	Armando	NP	B-PER
Sentence 515	Cabada	NP	E-PER
Sentence 515	o	CC	O
Sentence 515	Cabada	NP	S-PER
Sentence 515	en	PREP	O
Sentence 515	el	ART	O
Sentence 515	recuadro	NC	O
Sentence 515	destinado	VLadj	O
Sentence 515	para	PREP	O
Sentence 515	candidatos	NC	O
Sentence 515	no	NEG	O
Sentence 515	registrados	VLadj	O
Sentence 515	no	NEG	O
Sentence 515	le	PPC	O
Sentence 515	fueron	VSfin	O
Sentence 515	reconocidos	VLadj	O
Sentence 515	al	PAL	O
Sentence 515	candidato	ADJ	B-TIT
Sentence 515	independiente	ADJ	E-TIT
Sentence 515	,	CM	O
Sentence 515	con	PREP	O
Sentence 515	el	ART	O
Sentence 515	argumento	NC	O
Sentence 515	de	PREP	O
Sentence 515	que	CQUE	O
Sentence 515	no	NEG	O
Sentence 515	estaba	VEfin	O
Sentence 515	escrito	VLadj	O
Sentence 515	el	ART	O
Sentence 515	nombre	NC	O
Sentence 515	completo	ADJ	O
Sentence 515	que	CQUE	O
Sentence 515	es	VSfin	O
Sentence 515	Armando	NP	B-PER
Sentence 515	Cabada	NP	I-PER
Sentence 515	Alvídrez	NP	E-PER
Sentence 515	,	CM	O
Sentence 515	reclamaron	VLfin	O
Sentence 515	los	ART	O
Sentence 515	representantes	NC	O
Sentence 515	del	PDEL	O
Sentence 515	independiente	ADJ	O
Sentence 515	.	FS	O

Sentence 516	Cargando	VLger	O
Sentence 516	...	DOTS	O
Sentence 516	La	ART	O
Sentence 516	foto	NC	O
Sentence 516	tiene	VLfin	O
Sentence 516	su	PPO	O
Sentence 516	chiste	VLfin	O
Sentence 516	Caricaturas	NC	O
Sentence 516	Visualizar	NP	O
Sentence 516	PDF	NP	O
Sentence 516	Copyright	NP	O
Sentence 516	2018	CODE	S-DAT
Sentence 516	La	ART	O
Sentence 516	Opinión	NP	O
Sentence 516	.	FS	O

Sentence 517	Jornada	NC	B-ORG
Sentence 517	San	NP	I-ORG
Sentence 517	Luis	NP	E-ORG

Sentence 518	El	ART	O
Sentence 518	pasado	VLadj	O
Sentence 518	4	CARD	B-DAT
Sentence 518	de	PREP	I-DAT
Sentence 518	julio	NC	E-DAT
Sentence 518	,	CM	O
Sentence 518	el	ART	O
Sentence 518	expresidente	NC	S-TIT
Sentence 518	Vicente	NP	B-PER
Sentence 518	Fox	NP	E-PER
Sentence 518	dijo	VLfin	O
Sentence 518	señaló	NC	O
Sentence 518	en	PREP	O
Sentence 518	entrevista	VLadj	O
Sentence 518	con	PREP	O
Sentence 518	Milenio	NP	S-ORG
Sentence 518	que	CQUE	O
Sentence 518	de	PREP	O
Sentence 518	ser	VSinf	O
Sentence 518	necesario	ADJ	O
Sentence 518	,	CM	O
Sentence 518	renunciará	VLfin	O
Sentence 518	a	PREP	O
Sentence 518	su	PPO	O
Sentence 518	pensión	NC	O
Sentence 518	para	PREP	O
Sentence 518	que	CQUE	O
Sentence 518	a	PREP	O
Sentence 518	México	NP	S-GPE
Sentence 518	le	PPC	O
Sentence 518	vaya	VLfin	O
Sentence 518	bien	ADV	O
Sentence 518	.	FS	O

Sentence 519	A	PREP	O
Sentence 519	través	NC	O
Sentence 519	de	PREP	O
Sentence 519	un	ART	O
Sentence 519	desplegado	VLadj	O
Sentence 519	,	CM	O
Sentence 519	la	ART	O
Sentence 519	Conago	NP	S-ORG
Sentence 519	declaró	VLfin	O
Sentence 519	su	PPO	O
Sentence 519	disposición	NC	O
Sentence 519	para	CSUBI	O
Sentence 519	sumar	VLinf	O
Sentence 519	esfuerzos	NC	O
Sentence 519	con	PREP	O
Sentence 519	el	ART	O
Sentence 519	gobierno	NC	O
Sentence 519	federal	ADJ	O
Sentence 519	entrante	ADJ	O
Sentence 519	.	FS	O

Sentence 520	Con	PREP	O
Sentence 520	el	ART	B-PER
Sentence 520	Mijis	NC	E-PER
Sentence 520	,	CM	O
Sentence 520	quien	REL	O
Sentence 520	será	NC	O
Sentence 520	ejemplo	NC	O
Sentence 520	para	PREP	O
Sentence 520	muchos	QU	O
Sentence 520	jóvenes	NC	O
Sentence 520	y	CC	O
Sentence 520	ahora	ADV	O
Sentence 520	diputado	VLadj	S-TIT
Sentence 520	de	PREP	O
Sentence 520	San	NP	B-GPE
Sentence 520	Luis	NP	E-GPE
Sentence 520	.	FS	O

Sentence 521	Más	NP	O
Sentence 521	noticias	VLfin	O
Sentence 521	la	ART	O
Sentence 521	actual	ADJ	O
Sentence 521	administración	NC	O
Sentence 521	presentará	VLfin	O
Sentence 521	un	ART	O
Sentence 521	borrador	NC	O
Sentence 521	al	PAL	O
Sentence 521	equipo	NC	O
Sentence 521	de	PREP	O
Sentence 521	transición	NC	O
Sentence 521	sobre	PREP	O
Sentence 521	la	ART	O
Sentence 521	propuesta	NC	O
Sentence 521	de	PREP	O
Sentence 521	paquete	NC	B-PRO
Sentence 521	económico	ADJ	I-PRO
Sentence 521	para	PREP	I-PRO
Sentence 521	el	ART	I-PRO
Sentence 521	2019	CARD	E-PRO
Sentence 521	El	ART	O
Sentence 521	perredista	NC	O
Sentence 521	planteó	VLfin	O
Sentence 521	una	ART	O
Sentence 521	agenda	NC	O
Sentence 521	mínima	ADJ	O
Sentence 521	al	PAL	O
Sentence 521	gobierno	NC	O
Sentence 521	entrante	VLadj	O
Sentence 521	para	CSUBI	O
Sentence 521	alcanzar	VLinf	O
Sentence 521	el	ART	O
Sentence 521	desarrollo	NC	O
Sentence 521	nacional	ADJ	O
Sentence 521	que	CQUE	O
Sentence 521	contempla	VLfin	O
Sentence 521	un	ART	O
Sentence 521	crecimiento	NC	O
Sentence 521	económico	ADJ	O
Sentence 521	con	PREP	O
Sentence 521	justicia	NC	O
Sentence 521	La	ART	O
Sentence 521	sanción	NP	O
Sentence 521	asciende	VLfin	O
Sentence 521	más	NC	O
Sentence 521	de	PREP	O
Sentence 521	322	CARD	B-MNY
Sentence 521	mil	CARD	I-MNY
Sentence 521	400	CARD	I-MNY
Sentence 521	pesos	NC	E-MNY
Sentence 521	por	PREP	O
Sentence 521	un	ART	O
Sentence 521	spot	NC	O
Sentence 521	donde	ADV	O
Sentence 521	Meade	VLfin	S-PER
Sentence 521	la	ART	O
Sentence 521	acusa	VLfin	O
Sentence 521	durante	PREP	O
Sentence 521	un	ART	O
Sentence 521	debate	VLfin	B-EVT
Sentence 521	presidencial	ADJ	E-EVT
Sentence 521	La	ART	O
Sentence 521	autoridades	NC	O
Sentence 521	informaron	VLfin	O
Sentence 521	que	CQUE	O
Sentence 521	el	ART	O
Sentence 521	conductor	NC	O
Sentence 521	fue	VSfin	O
Sentence 521	detenido	VLadj	O
Sentence 521	en	PREP	O
Sentence 521	el	ART	O
Sentence 521	lugar	NC	O
Sentence 521	y	CC	O
Sentence 521	que	CQUE	O
Sentence 521	se	SE	O
Sentence 521	presume	VLfin	O
Sentence 521	estaba	VEfin	O
Sentence 521	bajo	PREP	O
Sentence 521	el	ART	O
Sentence 521	influjo	NC	O
Sentence 521	de	PREP	O
Sentence 521	alguna	QU	O
Sentence 521	droga	VLfin	O
Sentence 521	El	ART	O
Sentence 521	jefe	NC	B-TIT
Sentence 521	de	PREP	I-TIT
Sentence 521	gobierno	NC	I-TIT
Sentence 521	de	PREP	I-TIT
Sentence 521	la	ART	I-TIT
Sentence 521	CDMX	NC	E-TIT
Sentence 521	informó	VLfin	O
Sentence 521	que	CQUE	O
Sentence 521	la	PPC	O
Sentence 521	Procuraduría	VLfin	B-ORG
Sentence 521	General	NC	I-ORG
Sentence 521	de	PREP	I-ORG
Sentence 521	la	ART	I-ORG
Sentence 521	Justicia	NP	E-ORG
Sentence 521	abrió	VLfin	O
Sentence 521	una	ART	O
Sentence 521	carpeta	NC	O
Sentence 521	de	PREP	O
Sentence 521	investigación	NC	O
Sentence 521	para	CSUBI	O
Sentence 521	determinar	VLinf	O
Sentence 521	las	ART	O
Sentence 521	causas	NC	O
Sentence 521	del	PDEL	O
Sentence 521	derrumbe	VLfin	O
Sentence 521	La	ART	O
Sentence 521	innovadora	ADJ	O
Sentence 521	idea	NC	O
Sentence 521	del	PDEL	O
Sentence 521	prestigioso	ADJ	O
Sentence 521	diseñador	NC	O
Sentence 521	,	CM	O
Sentence 521	Oliva	NP	O
Sentence 521	ha	VHfin	O
Sentence 521	creado	VLadj	O
Sentence 521	sensación	ADV	O
Sentence 521	por	PREP	O
Sentence 521	tener	VLinf	O
Sentence 521	una	ART	O
Sentence 521	idea	NC	O
Sentence 521	en	PREP	O
Sentence 521	pro	NC	O
Sentence 521	del	PDEL	O
Sentence 521	cuidado	ADJ	O
Sentence 521	del	PDEL	O
Sentence 521	medio	NC	O
Sentence 521	ambiente	ADJ	O
Sentence 521	La	ART	O
Sentence 521	sanción	NP	O
Sentence 521	asciende	VLfin	O
Sentence 521	más	NC	O
Sentence 521	de	PREP	O
Sentence 521	322	CARD	B-MNY
Sentence 521	mil	CARD	I-MNY
Sentence 521	400	CARD	I-MNY
Sentence 521	pesos	NC	E-MNY
Sentence 521	por	PREP	O
Sentence 521	un	ART	O
Sentence 521	spot	NC	O
Sentence 521	donde	ADV	O
Sentence 521	Meade	VLfin	S-PER
Sentence 521	la	ART	O
Sentence 521	acusa	VLfin	O
Sentence 521	durante	PREP	O
Sentence 521	un	ART	O
Sentence 521	debate	VLfin	B-EVT
Sentence 521	presidencial	ADJ	E-EVT
Sentence 521	Declaró	NC	O
Sentence 521	que	CQUE	O
Sentence 521	solicitarán	VLfin	O
Sentence 521	que	CQUE	O
Sentence 521	en	PREP	O
Sentence 521	el	ART	O
Sentence 521	proceso	NC	O
Sentence 521	de	PREP	O
Sentence 521	transición	NC	O
Sentence 521	también	ADV	O
Sentence 521	se	SE	O
Sentence 521	tome	VLfin	O
Sentence 521	en	PREP	O
Sentence 521	cuenta	NC	O
Sentence 521	a	PREP	O
Sentence 521	las	ART	O
Sentence 521	alcaldías	NC	O
Sentence 521	para	PREP	O
Sentence 521	que	CQUE	O
Sentence 521	también	ADV	O
Sentence 521	asuman	VLfin	O
Sentence 521	el	ART	O
Sentence 521	cargo	NC	O
Sentence 521	a	PREP	O
Sentence 521	partir	VLinf	O
Sentence 521	de	PREP	O
Sentence 521	octubre	NMON	S-DAT
Sentence 521	Oscar	NP	B-PER
Sentence 521	Kaufmann	NP	E-PER
Sentence 521	,	CM	O
Sentence 521	portavoz	NC	O
Sentence 521	de	PREP	O
Sentence 521	la	ART	O
Sentence 521	plaza	NC	O
Sentence 521	anunció	VLfin	O
Sentence 521	que	CQUE	O
Sentence 521	se	SE	O
Sentence 521	realizan	VLfin	O
Sentence 521	peritajes	NC	O
Sentence 521	con	PREP	O
Sentence 521	las	ART	O
Sentence 521	autoridades	NC	O
Sentence 521	correspondientes	ADJ	O

Sentence 522	Gutiérrez	NP	B-PER
Sentence 522	Gutiérrez	NP	E-PER
Sentence 522	afirmó	NC	O
Sentence 522	[	LP	O
Sentence 522	]	RP	O
Sentence 522	El	ART	O
Sentence 522	líder	NC	B-TIT
Sentence 522	del	PDEL	I-TIT
Sentence 522	PRI	NP	E-TIT
Sentence 522	en	PREP	O
Sentence 522	Tabasco	NP	S-GPE
Sentence 522	,	CM	O
Sentence 522	Pedro	NP	B-PER
Sentence 522	Gutiérrez	NP	I-PER
Sentence 522	Gutiérrez	NP	E-PER
Sentence 522	,	CM	O
Sentence 522	anunció	VLfin	O
Sentence 522	que	CQUE	O
Sentence 522	el	ART	O
Sentence 522	próximo	ADJ	O
Sentence 522	viernes	NC	S-DAT
Sentence 522	se	SE	O
Sentence 522	instalará	VLfin	O
Sentence 522	en	PREP	O
Sentence 522	Tabasco	NP	S-GPE
Sentence 522	la	ART	O
Sentence 522	comisión	NC	O
Sentence 522	para	PREP	O
Sentence 522	la	ART	O
Sentence 522	reconstrucción	NC	O
Sentence 522	del	PDEL	O
Sentence 522	PRI	NP	S-PEX
Sentence 522	,	CM	O
Sentence 522	iniciando	VLger	O
Sentence 522	con	PREP	O
Sentence 522	ello	PPX	O
Sentence 522	la	ART	O
Sentence 522	revisión	NC	O
Sentence 522	de	PREP	O
Sentence 522	lema	NC	O
Sentence 522	y	CC	O
Sentence 522	emblema	NC	O
Sentence 522	del	PDEL	O
Sentence 522	tricolor	ADJ	S-PEX
Sentence 522	con	PREP	O
Sentence 522	miras	NC	O
Sentence 522	a	PREP	O
Sentence 522	su	PPO	O
Sentence 522	recomposición	NC	O
Sentence 522	interna	ADJ	O
Sentence 522	,	CM	O
Sentence 522	después	ADV	O
Sentence 522	de	PREP	O
Sentence 522	los	ART	O
Sentence 522	resultados	NC	O
Sentence 522	adversos	ADJ	O
Sentence 522	del	PDEL	O
Sentence 522	pasado	VLadj	O
Sentence 522	1	CARD	B-DAT
Sentence 522	de	PREP	I-DAT
Sentence 522	julio	NC	E-DAT
Sentence 522	.	FS	O

Sentence 523	El	ART	O
Sentence 523	gobernador	NC	S-TIT
Sentence 523	Alfredo	NP	B-PER
Sentence 523	Del	PDEL	I-PER
Sentence 523	Mazo	NC	E-PER
Sentence 523	firmó	VLfin	O
Sentence 523	los	ART	O
Sentence 523	decretos	NC	O
Sentence 523	para	PREP	O
Sentence 523	la	ART	O
Sentence 523	entrada	NC	O
Sentence 523	en	PREP	O
Sentence 523	vigor	NC	O
Sentence 523	de	PREP	O
Sentence 523	estas	DM	O
Sentence 523	reformas	NC	O
Sentence 523	,	CM	O
Sentence 523	las	ART	O
Sentence 523	cuales	REL	O
Sentence 523	fueron	VSfin	O
Sentence 523	enviadas	VLadj	O
Sentence 523	por	PREP	O
Sentence 523	el	ART	O
Sentence 523	Ejecutivo	NC	O
Sentence 523	estatal	ADJ	O
Sentence 523	a	PREP	O
Sentence 523	la	ART	O
Sentence 523	Legislatura	NC	O
Sentence 523	local	ADJ	O
Sentence 523	,	CM	O
Sentence 523	institución	ADV	O
Sentence 523	encargada	VLadj	O
Sentence 523	de	CSUBI	O
Sentence 523	aprobarlas	VCLIinf	O
Sentence 523	.	FS	O

Sentence 524	Originalmente	ADV	O
Sentence 524	,	CM	O
Sentence 524	el	ART	O
Sentence 524	INE	NC	S-ORG
Sentence 524	había	ADJ	O
Sentence 524	designado	VLadj	O
Sentence 524	a	PREP	O
Sentence 524	Ismael	NP	B-PER
Sentence 524	Trejo	NC	I-PER
Sentence 524	Bazua	NP	E-PER
Sentence 524	y	CC	O
Sentence 524	Gerardo	NP	B-PER
Sentence 524	Maldonado	NP	I-PER
Sentence 524	García	NP	E-PER
Sentence 524	como	CSUBX	O
Sentence 524	los	ART	O
Sentence 524	interventores	NC	O
Sentence 524	,	CM	O
Sentence 524	esto	DM	O
Sentence 524	a	PREP	O
Sentence 524	través	NC	O
Sentence 524	de	PREP	O
Sentence 524	un	ART	O
Sentence 524	sorteo	NC	S-EVT
Sentence 524	público	ADJ	O
Sentence 524	.	FS	O

Sentence 525	“	NC	O
Sentence 525	No	NEG	O
Sentence 525	les	PPC	O
Sentence 525	tenemos	VLfin	O
Sentence 525	miedo	NC	O
Sentence 525	a	PREP	O
Sentence 525	esos	DM	O
Sentence 525	cabrones	NC	O
Sentence 525	,	CM	O
Sentence 525	si	CSUBX	O
Sentence 525	nos	PPX	O
Sentence 525	quieren	VLfin	O
Sentence 525	meter	VLinf	O
Sentence 525	a	PREP	O
Sentence 525	la	ART	O
Sentence 525	cárcel	NC	O
Sentence 525	que	CQUE	O
Sentence 525	nos	PPX	O
Sentence 525	metan	VLfin	O
Sentence 525	,	CM	O
Sentence 525	vamos	VLfin	O
Sentence 525	a	PREP	O
Sentence 525	ir	VLinf	O
Sentence 525	a	PREP	O
Sentence 525	entregar	VLinf	O
Sentence 525	,	CM	O
Sentence 525	para	CSUBI	O
Sentence 525	que	CQUE	O
Sentence 525	si	CSUBX	O
Sentence 525	hay	VHfin	O
Sentence 525	órdenes	NC	O
Sentence 525	de	PREP	O
Sentence 525	aprehensión	NC	O
Sentence 525	ahí	VLfin	O
Sentence 525	las	ART	O
Sentence 525	ejecuten	VLfin	O
Sentence 525	,	CM	O
Sentence 525	no	NEG	O
Sentence 525	les	PPC	O
Sentence 525	tenemos	VLfin	O
Sentence 525	miedo	NC	O
Sentence 525	,	CM	O
Sentence 525	quienes	REL	O
Sentence 525	se	SE	O
Sentence 525	creen	VLfin	O
Sentence 525	que	CQUE	O
Sentence 525	son	VSfin	O
Sentence 525	esos	DM	O
Sentence 525	depravados	NC	O
Sentence 525	,	CM	O
Sentence 525	para	PREP	O
Sentence 525	intimidad	NC	O
Sentence 525	a	PREP	O
Sentence 525	mujeres	NC	O
Sentence 525	y	CC	O
Sentence 525	hombres	NC	O
Sentence 525	dignos	ADJ	O
Sentence 525	y	CC	O
Sentence 525	honestos	ADJ	O
Sentence 525	”	NC	O
Sentence 525	,	CM	O
Sentence 525	aseveró	NC	O
Sentence 525	.	FS	O

Sentence 526	Finalmente	ADV	O
Sentence 526	,	CM	O
Sentence 526	el	ART	O
Sentence 526	gobernador	NC	S-TIT
Sentence 526	Tello	NC	S-PER
Sentence 526	mostró	VLfin	O
Sentence 526	su	PPO	O
Sentence 526	disposición	NC	O
Sentence 526	y	CC	O
Sentence 526	voluntad	NC	O
Sentence 526	por	PREP	O
Sentence 526	sumarse	VCLIinf	O
Sentence 526	al	PAL	O
Sentence 526	proyecto	NC	O
Sentence 526	federal	ADJ	O
Sentence 526	de	PREP	O
Sentence 526	desarrollo	NC	O
Sentence 526	para	PREP	O
Sentence 526	México	NC	S-GPE
Sentence 526	.	FS	O

Sentence 527	Todos	QU	O
Sentence 527	los	ART	O
Sentence 527	derechos	NC	O
Sentence 527	reservados	VLadj	O
Sentence 527	.	FS	O

Sentence 528	Buscar	VLinf	O
Sentence 528	30.1	CARD	O
Sentence 528	C	ALFS	O
Sentence 528	Pachuca	NP	S-GPE
Sentence 528	,	CM	O
Sentence 528	México	NP	S-GPE
Sentence 528	Jueves	NP	S-DAT
Sentence 528	,	CM	O
Sentence 528	julio	NC	B-DAT
Sentence 528	12	CODE	E-DAT
Sentence 528	,	CM	O
Sentence 528	2018	CODE	S-DAT
Sentence 528	Aprueban	VLfin	O
Sentence 528	a	PREP	O
Sentence 528	Fayad	NP	S-PER
Sentence 528	apenas	ADV	O
Sentence 528	46.5	CARD	O
Sentence 528	de	PREP	O
Sentence 528	socios	NC	O
Sentence 528	Coparmex	NP	S-ORG
Sentence 528	Aprueban	VLfin	O
Sentence 528	a	PREP	O
Sentence 528	Fayad	NP	S-PER
Sentence 528	apenas	ADV	O
Sentence 528	46.5	CARD	O
Sentence 528	de	PREP	O
Sentence 528	socios	NC	O
Sentence 528	Coparmex	NP	S-ORG
Sentence 528	Por	PREP	O
Sentence 528	12	CARD	B-DAT
Sentence 528	julio	NC	E-DAT
Sentence 528	,	CM	O
Sentence 528	2018	CARD	S-DAT
Sentence 528	108	CARD	O
Sentence 528	Foto	NC	O
Sentence 528	:	COLON	O
Sentence 528	Luisa	NP	B-PER
Sentence 528	Amador	NP	E-PER
Sentence 528	Según	NP	O
Sentence 528	la	PPC	O
Sentence 528	encuesta	VLfin	O
Sentence 528	42.2	CARD	B-PRC
Sentence 528	%	PERCT	E-PRC
Sentence 528	de	PREP	O
Sentence 528	empresas	NC	O
Sentence 528	han	VHfin	O
Sentence 528	sido	VSadj	O
Sentence 528	víctimas	ADJ	O
Sentence 528	de	PREP	O
Sentence 528	corrupción	NC	O
Sentence 528	y	CC	O
Sentence 528	50	CARD	B-PRC
Sentence 528	%	PERCT	E-PRC
Sentence 528	de	PREP	O
Sentence 528	delitos	NC	O
Sentence 528	Apenas	NC	O
Sentence 528	46.5	CARD	O
Sentence 528	de	PREP	O
Sentence 528	los	ART	O
Sentence 528	socios	NC	O
Sentence 528	Coparmex	NC	S-ORG
Sentence 528	Hidalgo	ADJ	S-GPE
Sentence 528	piensa	VLfin	O
Sentence 528	que	CQUE	O
Sentence 528	el	ART	O
Sentence 528	gobernador	NC	S-TIT
Sentence 528	,	CM	O
Sentence 528	Omar	NP	B-PER
Sentence 528	Fayad	NP	I-PER
Sentence 528	Meneses	NP	E-PER
Sentence 528	está	VLfin	O
Sentence 528	cumpliendo	VLger	O
Sentence 528	con	PREP	O
Sentence 528	el	ART	O
Sentence 528	trabajo	NC	O
Sentence 528	para	PREP	O
Sentence 528	el	ART	O
Sentence 528	cual	REL	O
Sentence 528	fue	VSfin	O
Sentence 528	electo	ADJ	O
Sentence 528	durante	PREP	O
Sentence 528	el	ART	O
Sentence 528	último	NC	O
Sentence 528	año	ADJ	O
Sentence 528	.	FS	O

Sentence 529	hace	VLfin	B-TIM
Sentence 529	1	CARD	I-TIM
Sentence 529	hora	NC	E-TIM
Sentence 529	No	NEG	O
Sentence 529	habrá	VLfin	O
Sentence 529	reunión	NC	O
Sentence 529	entre	PREP	O
Sentence 529	el	ART	O
Sentence 529	Secretario	NP	B-TIT
Sentence 529	del	PDEL	I-TIT
Sentence 529	Tesoro	NC	E-TIT
Sentence 529	de	PREP	O
Sentence 529	EU	NC	S-GPE
Sentence 529	y	CC	O
Sentence 529	el	ART	O
Sentence 529	Secretario	NP	B-TIT
Sentence 529	de	PREP	I-TIT
Sentence 529	Hacienda	NC	E-TIT
Sentence 529	La	ART	O
Sentence 529	SHCP	NC	S-ORG
Sentence 529	informa	VLfin	O
Sentence 529	que	CQUE	O
Sentence 529	no	NEG	O
Sentence 529	se	SE	O
Sentence 529	efectuará	VLfin	O
Sentence 529	hoy	ADV	O
Sentence 529	la	ART	O
Sentence 529	conferencia	NC	B-EVT
Sentence 529	de	PREP	I-EVT
Sentence 529	prensa	NC	E-EVT
Sentence 529	en	PREP	O
Sentence 529	la	ART	O
Sentence 529	que	CQUE	O
Sentence 529	participarían	VLfin	O
Sentence 529	el	ART	O
Sentence 529	Secretario	NP	B-TIT
Sentence 529	del	PDEL	I-TIT
Sentence 529	Tesoro	NC	E-TIT
Sentence 529	de	PREP	O
Sentence 529	Estados	NC	B-GPE
Sentence 529	Unidos	NP	E-GPE
Sentence 529	y	CC	O
Sentence 529	el	ART	O
Sentence 529	Secretario	NP	B-TIT
Sentence 529	de	PREP	I-TIT
Sentence 529	Hacienda	NP	I-TIT
Sentence 529	y	CC	I-TIT
Sentence 529	Crédito	NP	I-TIT
Sentence 529	Público	NP	E-TIT
Sentence 529	,	CM	O
Sentence 529	por	PREP	O
Sentence 529	razones	NC	O
Sentence 529	de	PREP	O
Sentence 529	ajustes	NC	O
Sentence 529	en	PREP	O
Sentence 529	las	ART	O
Sentence 529	agendas	NC	O
Sentence 529	.	FS	O

Sentence 530	“	NC	O
Sentence 530	No	NEG	O
Sentence 530	es	VSfin	O
Sentence 530	posible	ADJ	O
Sentence 530	que	CQUE	O
Sentence 530	nosotros	PPX	O
Sentence 530	como	ADV	O
Sentence 530	representantes	NC	O
Sentence 530	de	PREP	O
Sentence 530	los	ART	O
Sentence 530	habitantes	NC	O
Sentence 530	de	PREP	O
Sentence 530	la	ART	O
Sentence 530	Ciudad	NC	B-GPE
Sentence 530	de	PREP	I-GPE
Sentence 530	México	NC	E-GPE
Sentence 530	podamos	VLfin	O
Sentence 530	permitir	VLinf	O
Sentence 530	que	CQUE	O
Sentence 530	el	ART	O
Sentence 530	servidor	NC	O
Sentence 530	público	ADJ	O
Sentence 530	Hiram	NP	B-PER
Sentence 530	Almeida	NC	I-PER
Sentence 530	Estrada	NP	E-PER
Sentence 530	se	SE	O
Sentence 530	vaya	VLfin	O
Sentence 530	así	NC	O
Sentence 530	,	CM	O
Sentence 530	sin	PREP	O
Sentence 530	dar	VLinf	O
Sentence 530	explicación	NC	O
Sentence 530	ni	CCNEG	O
Sentence 530	a	PREP	O
Sentence 530	la	ART	O
Sentence 530	prensa	NC	O
Sentence 530	ni	CCNEG	O
Sentence 530	a	PREP	O
Sentence 530	nosotros	PPX	O
Sentence 530	”	NC	O
Sentence 530	,	CM	O
Sentence 530	aseveró	VLfin	O
Sentence 530	el	ART	O
Sentence 530	asambleísta	NC	O
Sentence 530	José	NP	B-PER
Sentence 530	Alfonso	NP	I-PER
Sentence 530	Suárez	NP	I-PER
Sentence 530	del	PDEL	I-PER
Sentence 530	Real	NC	E-PER
Sentence 530	.	FS	O

Sentence 531	Además	NP	O
Sentence 531	,	CM	O
Sentence 531	incluir	VLinf	O
Sentence 531	a	PREP	O
Sentence 531	los	ART	O
Sentence 531	países	NC	O
Sentence 531	de	PREP	O
Sentence 531	Centroamérica	NC	S-GPE
Sentence 531	para	PREP	O
Sentence 531	el	ART	O
Sentence 531	desarrollo	NC	O
Sentence 531	y	CC	O
Sentence 531	establecer	VLinf	O
Sentence 531	un	ART	O
Sentence 531	diálogo	NC	O
Sentence 531	fructífero	ADJ	O
Sentence 531	en	PREP	O
Sentence 531	materia	NC	O
Sentence 531	de	PREP	O
Sentence 531	seguridad	NC	O
Sentence 531	dado	VLadj	O
Sentence 531	que	CQUE	O
Sentence 531	cambiará	VLfin	O
Sentence 531	la	ART	O
Sentence 531	estrategia	NC	O
Sentence 531	.	FS	O

Sentence 532	Para	PREP	O
Sentence 532	mí	NC	O
Sentence 532	esa	DM	O
Sentence 532	es	VSfin	O
Sentence 532	autocrítica	ADJ	O
Sentence 532	profunda	ADJ	O
Sentence 532	.	FS	O

Sentence 533	La	ART	O
Sentence 533	escasa	ADJ	O
Sentence 533	información	NC	O
Sentence 533	que	CQUE	O
Sentence 533	se	SE	O
Sentence 533	ha	VHfin	O
Sentence 533	dado	VLadj	O
Sentence 533	a	PREP	O
Sentence 533	conocer	VLinf	O
Sentence 533	hasta	PREP	O
Sentence 533	el	ART	O
Sentence 533	momento	NC	O
Sentence 533	refiere	VLfin	O
Sentence 533	que	CQUE	O
Sentence 533	Betito	NP	B-PER
Sentence 533	González	NP	E-PER
Sentence 533	habría	NP	O
Sentence 533	sido	VSadj	O
Sentence 533	secuestrado	VLadj	O
Sentence 533	al	CSUBI	O
Sentence 533	filo	VLfin	O
Sentence 533	de	PREP	O
Sentence 533	las	ART	O
Sentence 533	seis	CARD	B-TIM
Sentence 533	de	PREP	I-TIM
Sentence 533	la	ART	I-TIM
Sentence 533	tarde	ADV	E-TIM
Sentence 533	por	PREP	O
Sentence 533	sujetos	NC	O
Sentence 533	armados	VLadj	O
Sentence 533	en	PREP	O
Sentence 533	la	ART	O
Sentence 533	plaza	NC	O
Sentence 533	principal	ADJ	O
Sentence 533	de	PREP	O
Sentence 533	Ciudad	NC	B-GPE
Sentence 533	Mier	NP	E-GPE
Sentence 533	,	CM	O
Sentence 533	previo	ADJ	O
Sentence 533	al	PAL	O
Sentence 533	baile	NC	O
Sentence 533	que	CQUE	O
Sentence 533	encabezaría	VLfin	O
Sentence 533	para	CSUBI	O
Sentence 533	agradecer	VLinf	O
Sentence 533	a	PREP	O
Sentence 533	los	ART	O
Sentence 533	electores	NC	O
Sentence 533	que	CQUE	O
Sentence 533	le	PPC	O
Sentence 533	brindaron	VLfin	O
Sentence 533	su	PPO	O
Sentence 533	confianza	NC	O
Sentence 533	y	CC	O
Sentence 533	lo	PPC	O
Sentence 533	llevaron	VLfin	O
Sentence 533	a	PREP	O
Sentence 533	lograr	VLinf	O
Sentence 533	la	ART	O
