Sentence #	Word	Pos	Tag
Sentence 760	sin	PREP	O
Sentence 760	órdenes	NC	O
Sentence 760	de	PREP	O
Sentence 760	aprehensión	NC	O
Sentence 760	de	PREP	O
Sentence 760	por	PREP	O
Sentence 760	medio	QU	O
Sentence 760	contra	PREP	O
Sentence 760	quienes	REL	O
Sentence 760	participaron	VLfin	O
Sentence 760	en	PREP	O
Sentence 760	estos	DM	O
Sentence 760	hechos	NC	O
Sentence 760	”	NC	O
Sentence 760	,	CM	O
Sentence 760	aseveró	NC	O
Sentence 760	.	FS	O

Sentence 761	García	NP	B-PER
Sentence 761	Ramírez	NP	E-PER
Sentence 761	dijo	VLfin	O
Sentence 761	que	CQUE	O
Sentence 761	en	PREP	O
Sentence 761	otras	QU	O
Sentence 761	ocasiones	NC	O
Sentence 761	al	CSUBI	O
Sentence 761	organizar	VLinf	O
Sentence 761	la	ART	O
Sentence 761	feria	NP	O
Sentence 761	se	SE	O
Sentence 761	había	VLfin	O
Sentence 761	tenido	VLadj	O
Sentence 761	el	ART	O
Sentence 761	cuidado	ADJ	O
Sentence 761	de	PREP	O
Sentence 761	no	NEG	O
Sentence 761	maltratar	VLinf	O
Sentence 761	los	ART	O
Sentence 761	árboles	NC	O
Sentence 761	,	CM	O
Sentence 761	pues	CSUBF	O
Sentence 761	construcciones	NC	O
Sentence 761	de	PREP	O
Sentence 761	este	DM	O
Sentence 761	tipo	NC	O
Sentence 761	afectan	VLfin	O
Sentence 761	el	ART	O
Sentence 761	arbolado	VLadj	O
Sentence 761	y	CC	O
Sentence 761	lo	PPC	O
Sentence 761	pone	VLfin	O
Sentence 761	en	PREP	O
Sentence 761	riesgo	NC	O
Sentence 761	de	CSUBI	O
Sentence 761	desaparecer	VLinf	O
Sentence 761	como	CSUBX	O
Sentence 761	sucedió	VLfin	O
Sentence 761	con	PREP	O
Sentence 761	el	ART	O
Sentence 761	denominado	VLadj	O
Sentence 761	parque	NC	O
Sentence 761	del	PDEL	O
Sentence 761	amor	NC	O
Sentence 761	.	FS	O

Sentence 762	Luego	ADV	O
Sentence 762	de	CSUBI	O
Sentence 762	reunirse	VCLIinf	O
Sentence 762	con	PREP	O
Sentence 762	Andrés	NC	B-PER
Sentence 762	Manuel	NP	I-PER
Sentence 762	López	NP	I-PER
Sentence 762	Obrador	NP	E-PER
Sentence 762	,	CM	O
Sentence 762	destacó	VLfin	O
Sentence 762	que	CQUE	O
Sentence 762	el	ART	O
Sentence 762	mensaje	NC	O
Sentence 762	es	VSfin	O
Sentence 762	mantener	VLinf	O
Sentence 762	la	ART	O
Sentence 762	unidad	NC	O
Sentence 762	y	CC	O
Sentence 762	la	ART	O
Sentence 762	coalición	NC	O
Sentence 762	de	PREP	O
Sentence 762	Morena	NP	S-PEX
Sentence 762	,	CM	O
Sentence 762	PT	NP	S-PEX
Sentence 762	y	CC	O
Sentence 762	PES	NC	S-PEX
Sentence 762	.	FS	O

Sentence 763	Todos	QU	O
Sentence 763	los	ART	O
Sentence 763	derechos	NC	O
Sentence 763	reservados	VLadj	O
Sentence 763	.	FS	O

Sentence 764	Tal	QU	O
Sentence 764	vez	NC	O
Sentence 764	Trump	NC	S-PER
Sentence 764	piense	VLfin	O
Sentence 764	que	CQUE	O
Sentence 764	con	PREP	O
Sentence 764	la	ART	O
Sentence 764	cumbre	NC	B-EVT
Sentence 764	de	PREP	I-EVT
Sentence 764	Singapur	NP	E-EVT
Sentence 764	se	SE	O
Sentence 764	evitó	VLfin	O
Sentence 764	una	ART	O
Sentence 764	guerra	NC	O
Sentence 764	,	CM	O
Sentence 764	pero	CCAD	O
Sentence 764	solo	ADJ	O
Sentence 764	será	NC	O
Sentence 764	así	VLfin	O
Sentence 764	porque	CSUBX	O
Sentence 764	impidió	VLfin	O
Sentence 764	que	CQUE	O
Sentence 764	él	NC	O
Sentence 764	comenzara	VLfin	O
Sentence 764	una	ART	O
Sentence 764	.	FS	O

Sentence 765	Uno	CARD	O
Sentence 765	de	PREP	O
Sentence 765	los	ART	O
Sentence 765	grandes	ADJ	O
Sentence 765	problemas	NC	O
Sentence 765	de	PREP	O
Sentence 765	Pedro	NP	B-PER
Sentence 765	Kumamoto	NP	E-PER
Sentence 765	y	CC	O
Sentence 765	sus	PPO	O
Sentence 765	muchachitos	NC	O
Sentence 765	fue	VSfin	O
Sentence 765	sentir	VLinf	O
Sentence 765	que	CQUE	O
Sentence 765	están	VLfin	O
Sentence 765	hechos	NC	O
Sentence 765	a	PREP	O
Sentence 765	mano	NC	O
Sentence 765	,	CM	O
Sentence 765	dando	VLger	O
Sentence 765	por	PREP	O
Sentence 765	sentado	VLadj	O
Sentence 765	que	CQUE	O
Sentence 765	fuera	VSfin	O
Sentence 765	de	PREP	O
Sentence 765	su	PPO	O
Sentence 765	círculo	NC	O
Sentence 765	cercano	ADJ	O
Sentence 765	todos	QU	O
Sentence 765	los	ART	O
Sentence 765	demás	NC	O
Sentence 765	que	CQUE	O
Sentence 765	aspiraban	VLfin	O
Sentence 765	a	PREP	O
Sentence 765	un	ART	O
Sentence 765	cargo	NC	O
Sentence 765	por	PREP	O
Sentence 765	la	ART	O
Sentence 765	vía	ADJ	O
Sentence 765	independiente	ADJ	O
Sentence 765	eran	VSfin	O
Sentence 765	corruptos	ADJ	O
Sentence 765	o	CC	O
Sentence 765	no	NEG	O
Sentence 765	dignos	ADJ	O
Sentence 765	de	PREP	O
Sentence 765	confianza	NC	O
Sentence 765	.	FS	O

Sentence 766	El	ART	O
Sentence 766	Presidente	NC	S-TIT
Sentence 766	Peña	ADJ	B-PER
Sentence 766	Nieto	NC	E-PER
Sentence 766	enfatizó	VLfin	O
Sentence 766	la	ART	O
Sentence 766	disposición	NC	O
Sentence 766	del	PDEL	O
Sentence 766	Gobierno	NP	B-ORG
Sentence 766	de	PREP	I-ORG
Sentence 766	la	ART	I-ORG
Sentence 766	República	NC	E-ORG
Sentence 766	de	CSUBI	O
Sentence 766	continuar	VLinf	O
Sentence 766	la	ART	O
Sentence 766	negociación	NC	O
Sentence 766	con	PREP	O
Sentence 766	el	ART	O
Sentence 766	objetivo	NC	O
Sentence 766	de	PREP	O
Sentence 766	finalizarla	NC	O
Sentence 766	lo	ART	O
Sentence 766	más	NC	O
Sentence 766	pronto	ADV	O
Sentence 766	posible	ADJ	O
Sentence 766	.	FS	O

Sentence 767	Por	PREP	O
Sentence 767	el	ART	O
Sentence 767	número	NC	O
Sentence 767	de	PREP	O
Sentence 767	votos	NC	O
Sentence 767	reservados	VLadj	O
Sentence 767	(	LP	O
Sentence 767	aproximadamente	ADV	O
Sentence 767	600	CARD	O
Sentence 767	)	RP	O
Sentence 767	no	NEG	O
Sentence 767	era	VSfin	O
Sentence 767	lógico	ADJ	O
Sentence 767	pensar	VLinf	O
Sentence 767	que	CQUE	O
Sentence 767	Cabada	VLfin	S-PER
Sentence 767	hubiera	VHfin	O
Sentence 767	recuperado	VLadj	O
Sentence 767	dos	CARD	O
Sentence 767	mil	CARD	O
Sentence 767	sufragios	NC	O
Sentence 767	,	CM	O
Sentence 767	como	CSUBX	O
Sentence 767	lo	PPC	O
Sentence 767	sugirió	VLfin	O
Sentence 767	Cerón	NP	S-PER
Sentence 767	,	CM	O
Sentence 767	pero	CCAD	O
Sentence 767	en	PREP	O
Sentence 767	todo	QU	O
Sentence 767	caso	NC	O
Sentence 767	,	CM	O
Sentence 767	era	VSfin	O
Sentence 767	muy	ADV	O
Sentence 767	temprano	ADJ	O
Sentence 767	para	CSUBI	O
Sentence 767	adelantar	VLinf	O
Sentence 767	vísperas	NC	O
Sentence 767	,	CM	O
Sentence 767	refirió	VLfin	O
Sentence 767	Villegas	NP	S-PER
Sentence 767	.	FS	O

Sentence 768	Obliga	VLfin	O
Sentence 768	a	PREP	O
Sentence 768	actuar	VLinf	O
Sentence 768	en	PREP	O
Sentence 768	consecuencia	NC	O
Sentence 768	,	CM	O
Sentence 768	nada	QU	O
Sentence 768	más	NC	O
Sentence 768	,	CM	O
Sentence 768	pero	CCAD	O
Sentence 768	nada	QU	O
Sentence 768	menos	ADV	O
Sentence 768	,	CM	O
Sentence 768	dijera	VLfin	O
Sentence 768	el	ART	O
Sentence 768	gran	ADJ	O
Sentence 768	Azorín	NC	S-PER
Sentence 768	.	FS	O

Sentence 769	Todos	QU	O
Sentence 769	los	ART	O
Sentence 769	derechos	NC	O
Sentence 769	reservados	VLadj	O
Sentence 769	.	FS	O

Sentence 770	En	PREP	O
Sentence 770	esta	DM	O
Sentence 770	nota	NC	O
Sentence 770	:	COLON	O
Sentence 770	Comentarios	NC	O
Sentence 770	Te	PPX	O
Sentence 770	puede	VMfin	O
Sentence 770	interesar	VLinf	O
Sentence 770	Conéctate	NC	O
Sentence 770	con	PREP	O
Sentence 770	nosotros	PPX	O
Sentence 770	Suscríbete	VLfin	O
Sentence 770	Recibe	VLfin	O
Sentence 770	las	ART	O
Sentence 770	últimas	NC	O
Sentence 770	noticias	VLfin	O
Sentence 770	en	PREP	O
Sentence 770	tu	PPO	O
Sentence 770	casilla	NC	O
Sentence 770	de	PREP	O
Sentence 770	E	ALFS	O
Sentence 770	mail	NC	O
Sentence 770	Registrarse	NP	O
Sentence 770	implica	VLfin	O
Sentence 770	aceptar	VLinf	O
Sentence 770	los	ART	O
Sentence 770	Copyright	NP	O
Sentence 770	EL	ART	B-ORG
Sentence 770	DEBATE	NC	E-ORG
Sentence 770	.	FS	O

Sentence 771	Hasta	PREP	O
Sentence 771	Francisco	NP	B-PER
Sentence 771	Bulnes	NP	E-PER
Sentence 771	,	CM	O
Sentence 771	el	ART	O
Sentence 771	teórico	ADJ	O
Sentence 771	más	NC	O
Sentence 771	lúcido	VLadj	O
Sentence 771	del	PDEL	O
Sentence 771	porfirismo	NC	O
Sentence 771	,	CM	O
Sentence 771	reconoció	VLfin	O
Sentence 771	en	PREP	O
Sentence 771	1920	CARD	S-DAT
Sentence 771	,	CM	O
Sentence 771	en	PREP	O
Sentence 771	un	ART	O
Sentence 771	libro	NC	O
Sentence 771	editado	VLadj	O
Sentence 771	por	PREP	O
Sentence 771	el	ART	O
Sentence 771	visionario	NC	O
Sentence 771	Eusebio	NP	B-PER
Sentence 771	Gómez	NP	I-PER
Sentence 771	de	PREP	I-PER
Sentence 771	la	ART	I-PER
Sentence 771	Fuente	NP	E-PER
Sentence 771	,	CM	O
Sentence 771	titulado	ADJ	O
Sentence 771	El	ART	B-PRO
Sentence 771	verdadero	ADJ	I-PRO
Sentence 771	Díaz	NC	I-PRO
Sentence 771	y	CC	I-PRO
Sentence 771	la	ART	I-PRO
Sentence 771	Revolución	NP	E-PRO
Sentence 771	,	CM	O
Sentence 771	que	CQUE	O
Sentence 771	México	NP	S-GPE
Sentence 771	anhelaba	VLfin	O
Sentence 771	“	NC	O
Sentence 771	eliminar	VLinf	O
Sentence 771	el	ART	O
Sentence 771	compadrazgo	NC	O
Sentence 771	,	CM	O
Sentence 771	el	ART	O
Sentence 771	paisanaje	NC	O
Sentence 771	y	CC	O
Sentence 771	las	ART	O
Sentence 771	relaciones	NC	O
Sentence 771	primarias	ADJ	O
Sentence 771	y	CC	O
Sentence 771	familiares	ADJ	O
Sentence 771	”	NC	O
Sentence 771	(	LP	O
Sentence 771	página	NC	O
Sentence 771	173	CODE	O
Sentence 771	)	RP	O
Sentence 771	,	CM	O
Sentence 771	sustituyéndolas	VLadj	O
Sentence 771	por	PREP	O
Sentence 771	formas	NC	O
Sentence 771	de	PREP	O
Sentence 771	sociedad	NC	O
Sentence 771	democrática	ADJ	O
Sentence 771	,	CM	O
Sentence 771	expresaba	VLfin	O
Sentence 771	Bulnes	NP	S-PER
Sentence 771	.	FS	O

Sentence 772	Las	ART	O
Sentence 772	oficinas	NC	O
Sentence 772	de	PREP	O
Sentence 772	la	ART	O
Sentence 772	Procuraduría	NC	S-ORG
Sentence 772	se	SE	O
Sentence 772	encuentran	VLfin	O
Sentence 772	ubicadas	VLadj	O
Sentence 772	en	PREP	O
Sentence 772	Nicolás	NP	B-ADD
Sentence 772	Fernando	NP	I-ADD
Sentence 772	Torre	NP	I-ADD
Sentence 772	500	CARD	E-ADD
Sentence 772	,	CM	O
Sentence 772	colonia	NC	B-ADD
Sentence 772	Jardín	NP	E-ADD
Sentence 772	.	FS	O

Sentence 773	Trabajara	VLfin	O
Sentence 773	en	PREP	O
Sentence 773	atender	VLinf	O
Sentence 773	el	ART	O
Sentence 773	rezago	NC	O
Sentence 773	con	PREP	O
Sentence 773	el	ART	O
Sentence 773	que	CQUE	O
Sentence 773	cuentan	VLfin	O
Sentence 773	algunos	QU	O
Sentence 773	sectores	NC	O
Sentence 773	de	PREP	O
Sentence 773	la	ART	O
Sentence 773	ciudadanía	NC	O
Sentence 773	.	FS	O

Sentence 774	hace	VLfin	B-TIM
Sentence 774	2	CARD	I-TIM
Sentence 774	horas	NC	E-TIM
Sentence 774	Esta	DM	O
Sentence 774	es	VSfin	O
Sentence 774	la	ART	O
Sentence 774	agenda	NC	O
Sentence 774	de	PREP	O
Sentence 774	EU	NC	S-GPE
Sentence 774	para	PREP	O
Sentence 774	las	ART	O
Sentence 774	reuniones	NC	O
Sentence 774	en	PREP	O
Sentence 774	México	NC	S-GPE
Sentence 774	Este	DM	O
Sentence 774	viernes	NC	B-DAT
Sentence 774	13	CODE	E-DAT
Sentence 774	el	ART	O
Sentence 774	secretario	NC	B-TIT
Sentence 774	de	PREP	I-TIT
Sentence 774	Estado	NC	I-TIT
Sentence 774	de	PREP	I-TIT
Sentence 774	los	ART	I-TIT
Sentence 774	Estados	NC	I-TIT
Sentence 774	Unidos	NP	E-TIT
Sentence 774	,	CM	O
Sentence 774	Michael	NP	B-PER
Sentence 774	R.	ALFS	I-PER
Sentence 774	Pompeo	FS	E-PER
Sentence 774	,	ADJ	O
Sentence 774	visitará	CM	O
Sentence 774	la	VLfin	O
Sentence 774	Ciudad	ART	B-GPE
Sentence 774	de	NC	I-GPE
Sentence 774	México	PREP	E-GPE
Sentence 774	pues	NC	O
Sentence 774	sostendrá	CSUBF	O
Sentence 774	una	VLfin	O
Sentence 774	reunión	ART	O
Sentence 774	con	NC	O
Sentence 774	el	PREP	O
Sentence 774	presidente	ART	S-TIT
Sentence 774	Enrique	NC	B-PER
Sentence 774	Peña	NP	I-PER
Sentence 774	Nieto	VLfin	E-PER
Sentence 774	,	NC	O
Sentence 774	con	CM	O
Sentence 774	el	PREP	O
Sentence 774	canciller	ART	S-TIT
Sentence 774	Luis	NC	B-PER
Sentence 774	Videgaray	NP	E-PER
Sentence 774	y	NP	O
Sentence 774	con	CC	O
Sentence 774	el	PREP	O
Sentence 774	candidato	ART	O
Sentence 774	ganador	ADJ	O
Sentence 774	de	NC	O
Sentence 774	los	PREP	O
Sentence 774	comicios	ART	O
Sentence 774	,	NC	O
Sentence 774	Andrés	CM	B-PER
Sentence 774	Manuel	NP	I-PER
Sentence 774	López	NP	I-PER
Sentence 774	Obrador	NP	E-PER
Sentence 774	.	NP	O

Sentence 775	Petroleros	ADJ	O
Sentence 775	,	CM	O
Sentence 775	ferrocarrileros	NC	O
Sentence 775	,	CM	O
Sentence 775	electricistas	NC	O
Sentence 775	,	CM	O
Sentence 775	telefonistas	NC	O
Sentence 775	y	CC	O
Sentence 775	educadores	NC	O
Sentence 775	esperan	VLfin	O
Sentence 775	pacientes	ADJ	O
Sentence 775	la	ART	O
Sentence 775	hora	NC	O
Sentence 775	de	PREP	O
Sentence 775	los	ART	O
Sentence 775	hornos	NC	O
Sentence 775	.	FS	O

Sentence 776	Hay	VHfin	O
Sentence 776	algunos	QU	O
Sentence 776	aspectos	NC	O
Sentence 776	que	CQUE	O
Sentence 776	invitan	VLfin	O
Sentence 776	a	PREP	O
Sentence 776	sospechar	VLinf	O
Sentence 776	que	CQUE	O
Sentence 776	varias	QU	O
Sentence 776	de	PREP	O
Sentence 776	las	ART	O
Sentence 776	lacras	NC	O
Sentence 776	de	PREP	O
Sentence 776	las	ART	O
Sentence 776	muchas	QU	O
Sentence 776	que	CQUE	O
Sentence 776	aún	ADV	O
Sentence 776	pululan	VLfin	O
Sentence 776	en	PREP	O
Sentence 776	el	ART	O
Sentence 776	todavía	ADJ	O
Sentence 776	no	NEG	O
Sentence 776	sepultado	VLadj	O
Sentence 776	sistema	NC	O
Sentence 776	de	PREP	O
Sentence 776	corrupción	NC	O
Sentence 776	y	CC	O
Sentence 776	oportunismo	NC	O
Sentence 776	,	CM	O
Sentence 776	están	VLadj	O
Sentence 776	ahora	ADV	O
Sentence 776	tratando	VLger	O
Sentence 776	de	PREP	O
Sentence 776	pasarle	VCLIinf	O
Sentence 776	la	ART	O
Sentence 776	factura	NC	O
Sentence 776	a	PREP	O
Sentence 776	los	ART	O
Sentence 776	vencedores	NC	O
Sentence 776	de	PREP	O
Sentence 776	la	ART	O
Sentence 776	pasada	NC	O
Sentence 776	elección	ADJ	O
Sentence 776	.	FS	O

Sentence 777	El	ART	O
Sentence 777	resultado	NC	O
Sentence 777	de	PREP	O
Sentence 777	ese	DM	O
Sentence 777	movimiento	NC	O
Sentence 777	de	PREP	O
Sentence 777	Oscar	NP	B-PER
Sentence 777	González	NP	I-PER
Sentence 777	Yáñez	NP	E-PER
Sentence 777	fue	VSfin	O
Sentence 777	que	CQUE	O
Sentence 777	la	ART	O
Sentence 777	coalición	NC	O
Sentence 777	Juntos	NC	B-PEX
Sentence 777	Haremos	ADJ	I-PEX
Sentence 777	Historia	ADJ	E-PEX
Sentence 777	solo	ADJ	O
Sentence 777	pudo	VMfin	O
Sentence 777	registrar	VLinf	O
Sentence 777	candidatos	NC	O
Sentence 777	comunes	ADJ	O
Sentence 777	en	PREP	O
Sentence 777	110	CARD	O
Sentence 777	municipios	NC	O
Sentence 777	y	CC	O
Sentence 777	43	CARD	O
Sentence 777	distritos	NC	O
Sentence 777	locales	ADJ	O
Sentence 777	,	CM	O
Sentence 777	y	CC	O
Sentence 777	no	NEG	O
Sentence 777	en	PREP	O
Sentence 777	los	ART	O
Sentence 777	125	CARD	O
Sentence 777	ayuntamientos	NC	O
Sentence 777	y	CC	O
Sentence 777	45	CARD	O
Sentence 777	distritos	NC	O
Sentence 777	,	CM	O
Sentence 777	lo	ART	O
Sentence 777	que	CQUE	O
Sentence 777	según	VLfin	O
Sentence 777	esta	DM	O
Sentence 777	versión	NC	O
Sentence 777	“	NC	O
Sentence 777	facilitaría	VLfin	O
Sentence 777	el	ART	O
Sentence 777	triunfo	NC	O
Sentence 777	de	PREP	O
Sentence 777	candidatos	NC	O
Sentence 777	del	PDEL	O
Sentence 777	PRI	NP	S-PEX
Sentence 777	en	PREP	O
Sentence 777	municipios	NC	O
Sentence 777	y	CC	O
Sentence 777	distritos	NC	O
Sentence 777	clave	ADJ	O
Sentence 777	”	NC	O
Sentence 777	.	FS	O

Sentence 778	Minutos	NMEA	O
Sentence 778	después	ADV	O
Sentence 778	y	CC	O
Sentence 778	tras	PREP	O
Sentence 778	un	ART	O
Sentence 778	fuerte	ADJ	O
Sentence 778	aplauso	NC	O
Sentence 778	,	CM	O
Sentence 778	se	SE	O
Sentence 778	comenzó	VLfin	O
Sentence 778	con	PREP	O
Sentence 778	una	ART	O
Sentence 778	caminata	NC	O
Sentence 778	por	PREP	O
Sentence 778	los	ART	O
Sentence 778	casi	ADV	O
Sentence 778	tres	CARD	O
Sentence 778	kilómetros	NC	O
Sentence 778	de	PREP	O
Sentence 778	carpeta	NC	O
Sentence 778	asfáltica	ADJ	O
Sentence 778	nueva	ADJ	O
Sentence 778	,	CM	O
Sentence 778	donde	ADV	O
Sentence 778	el	ART	O
Sentence 778	polvo	NC	O
Sentence 778	,	CM	O
Sentence 778	los	ART	O
Sentence 778	encharcamientos	NC	O
Sentence 778	,	CM	O
Sentence 778	el	ART	O
Sentence 778	retraso	NC	O
Sentence 778	y	CC	O
Sentence 778	el	ART	O
Sentence 778	olvido	VLfin	O
Sentence 778	de	PREP	O
Sentence 778	otros	QU	O
Sentence 778	gobiernos	NC	O
Sentence 778	,	CM	O
Sentence 778	quedaron	VLfin	O
Sentence 778	en	PREP	O
Sentence 778	el	ART	O
Sentence 778	pasado	VLadj	O
Sentence 778	.	FS	O

Sentence 779	hace	VLfin	B-TIM
Sentence 779	10	CARD	I-TIM
Sentence 779	horas	NC	E-TIM
Sentence 779	Reunión	NP	O
Sentence 779	de	PREP	O
Sentence 779	AMLO	NC	S-PER
Sentence 779	y	CC	O
Sentence 779	Mike	NP	B-PER
Sentence 779	Pompeo	NP	E-PER
Sentence 779	definirá	VLfin	O
Sentence 779	nueva	ADJ	O
Sentence 779	etapa	NC	O
Sentence 779	bilateral	ADJ	O
Sentence 779	El	ART	O
Sentence 779	virtual	ADJ	O
Sentence 779	presidente	NC	B-TIT
Sentence 779	de	PREP	I-TIT
Sentence 779	México	NP	E-TIT
Sentence 779	,	CM	O
Sentence 779	Andrés	NP	B-PER
Sentence 779	Manuel	NP	I-PER
Sentence 779	López	NP	I-PER
Sentence 779	Obrador	NP	E-PER
Sentence 779	,	CM	O
Sentence 779	se	SE	O
Sentence 779	reunirá	VLfin	O
Sentence 779	con	PREP	O
Sentence 779	el	ART	O
Sentence 779	secretario	NC	B-TIT
Sentence 779	de	PREP	I-TIT
Sentence 779	Estado	NC	E-TIT
Sentence 779	,	CM	O
Sentence 779	Mike	NP	B-PER
Sentence 779	Pompeo	NP	E-PER
Sentence 779	,	CM	O
Sentence 779	en	PREP	O
Sentence 779	una	ART	O
Sentence 779	visita	VLfin	O
Sentence 779	con	PREP	O
Sentence 779	carácter	NC	O
Sentence 779	simbólico	ADJ	O
Sentence 779	en	PREP	O
Sentence 779	la	ART	O
Sentence 779	que	CQUE	O
Sentence 779	también	ADV	O
Sentence 779	se	SE	O
Sentence 779	empezará	VLfin	O
Sentence 779	a	PREP	O
Sentence 779	definir	VLinf	O
Sentence 779	la	ART	O
Sentence 779	nueva	ADJ	O
Sentence 779	etapa	NC	O
Sentence 779	de	PREP	O
Sentence 779	la	ART	O
Sentence 779	relación	NC	O
Sentence 779	bilateral	ADJ	O
Sentence 779	.	FS	O

Sentence 780	Todos	QU	O
Sentence 780	los	ART	O
Sentence 780	derechos	NC	O
Sentence 780	reservados	VLadj	O
Sentence 780	.	FS	O

Sentence 781	Vagabundo	NC	O
Sentence 781	de	PREP	O
Sentence 781	la	ART	O
Sentence 781	vida	NC	O
Sentence 781	y	CC	O
Sentence 781	redactor	NC	O
Sentence 781	en	PREP	O
Sentence 781	construcción	NC	O
Sentence 781	.	FS	O

Sentence 782	Por	PREP	O
Sentence 782	su	PPO	O
Sentence 782	parte	NC	O
Sentence 782	,	CM	O
Sentence 782	Andrés	NP	B-PER
Sentence 782	Manuel	NP	I-PER
Sentence 782	López	NP	E-PER
Sentence 782	señaló	VLfin	O
Sentence 782	que	CQUE	O
Sentence 782	fue	VSfin	O
Sentence 782	un	ART	O
Sentence 782	diálogo	NC	O
Sentence 782	respetuoso	ADJ	O
Sentence 782	,	CM	O
Sentence 782	para	CSUBI	O
Sentence 782	zanjar	VLinf	O
Sentence 782	diferencias	NC	O
Sentence 782	con	PREP	O
Sentence 782	gobernadores	NC	O
Sentence 782	de	PREP	O
Sentence 782	distintos	QU	O
Sentence 782	partidos	NC	O
Sentence 782	;	SEMICOLON	O
Sentence 782	aseguró	VLfin	O
Sentence 782	que	CQUE	O
Sentence 782	buscará	VLfin	O
Sentence 782	elaborar	VLinf	O
Sentence 782	de	PREP	O
Sentence 782	formar	VLinf	O
Sentence 782	conjunta	ADJ	O
Sentence 782	,	CM	O
Sentence 782	mediante	PREP	O
Sentence 782	consultas	NC	O
Sentence 782	,	CM	O
Sentence 782	el	ART	O
Sentence 782	presupuesto	VLadj	B-PRO
Sentence 782	2019	CARD	E-PRO
Sentence 782	para	PREP	O
Sentence 782	los	ART	O
Sentence 782	estados	NC	O
Sentence 782	,	CM	O
Sentence 782	y	CC	O
Sentence 782	que	CQUE	O
Sentence 782	para	PREP	O
Sentence 782	la	ART	O
Sentence 782	descentralización	NC	O
Sentence 782	del	PDEL	O
Sentence 782	Gobierno	NC	B-ORG
Sentence 782	Federal	ADJ	E-ORG
Sentence 782	solicitó	VLfin	O
Sentence 782	la	ART	O
Sentence 782	ayuda	NC	O
Sentence 782	de	PREP	O
Sentence 782	los	ART	O
Sentence 782	mandatarios	NC	O
Sentence 782	.	FS	O

Sentence 783	El	ART	O
Sentence 783	Primer	ORD	O
Sentence 783	Mandatario	NC	O
Sentence 783	dio	VLfin	O
Sentence 783	la	ART	O
Sentence 783	bienvenida	NC	O
Sentence 783	a	PREP	O
Sentence 783	la	ART	O
Sentence 783	delegación	NC	O
Sentence 783	y	CC	O
Sentence 783	reconoció	VLfin	O
Sentence 783	el	ART	O
Sentence 783	interés	NC	O
Sentence 783	del	PDEL	O
Sentence 783	Gobierno	NC	B-ORG
Sentence 783	de	PREP	I-ORG
Sentence 783	Estados	NC	I-ORG
Sentence 783	Unidos	NP	E-ORG
Sentence 783	por	PREP	O
Sentence 783	entablar	VLinf	O
Sentence 783	un	ART	O
Sentence 783	diálogo	NC	O
Sentence 783	de	PREP	O
Sentence 783	alto	ADJ	O
Sentence 783	nivel	NC	O
Sentence 783	durante	PREP	O
Sentence 783	el	ART	O
Sentence 783	proceso	NC	O
Sentence 783	de	PREP	O
Sentence 783	transición	NC	O
Sentence 783	del	PDEL	O
Sentence 783	Gobierno	NP	B-ORG
Sentence 783	de	PREP	I-ORG
Sentence 783	la	ART	I-ORG
Sentence 783	República	NC	E-ORG
Sentence 783	.	FS	O

Sentence 784	En	PREP	O
Sentence 784	cuento	NC	O
Sentence 784	al	PAL	O
Sentence 784	desglose	NC	O
Sentence 784	de	PREP	O
Sentence 784	estrategias	NC	O
Sentence 784	de	PREP	O
Sentence 784	estos	DM	O
Sentence 784	temas	NC	O
Sentence 784	abarrotados	VLadj	O
Sentence 784	,	CM	O
Sentence 784	informó	VLfin	O
Sentence 784	que	CQUE	O
Sentence 784	será	VLfin	O
Sentence 784	el	ART	O
Sentence 784	día	ADJ	O
Sentence 784	de	PREP	O
Sentence 784	mañana	NC	O
Sentence 784	cuando	CSUBX	O
Sentence 784	se	SE	O
Sentence 784	dará	VLfin	O
Sentence 784	a	PREP	O
Sentence 784	conocer	VLinf	O
Sentence 784	.	FS	O

Sentence 785	Seremos	VSfin	O
Sentence 785	una	ART	O
Sentence 785	oposición	NC	O
Sentence 785	de	PREP	O
Sentence 785	izquierda	NC	O
Sentence 785	,	CM	O
Sentence 785	democrática	ADJ	O
Sentence 785	,	CM	O
Sentence 785	progresista	NC	O
Sentence 785	,	CM	O
Sentence 785	responsable	ADJ	O
Sentence 785	,	CM	O
Sentence 785	crítica	ADJ	O
Sentence 785	y	CC	O
Sentence 785	transformadora	NC	O
Sentence 785	del	PDEL	O
Sentence 785	devenir	VLinf	O
Sentence 785	histórico	ADJ	O
Sentence 785	que	CQUE	O
Sentence 785	nos	PPX	O
Sentence 785	ha	VHfin	O
Sentence 785	tocado	VLadj	O
Sentence 785	vivir	VLinf	O
Sentence 785	,	CM	O
Sentence 785	expuso	VLfin	O
Sentence 785	Granados	VLadj	S-PER
Sentence 785	en	PREP	O
Sentence 785	compañía	ADJ	O
Sentence 785	de	PREP	O
Sentence 785	integrantes	NC	O
Sentence 785	del	PDEL	O
Sentence 785	Comité	NP	B-ORG
Sentence 785	Ejecutivo	NC	I-ORG
Sentence 785	Nacional	NP	E-ORG
Sentence 785	y	CC	O
Sentence 785	líderes	VLfin	O
Sentence 785	de	PREP	O
Sentence 785	las	ART	O
Sentence 785	corrientes	NC	O
Sentence 785	internas	ADJ	O
Sentence 785	.	FS	O

